index,Location,RainTomorrow
10086,CoffsHarbour,0
46233,Sale,1
25114,SydneyAirport,0
38508,Ballarat,0
107383,AliceSprings,0
14611,NorahHead,0
70521,GoldCoast,1
97085,Perth,0
69084,Cairns,0
11065,Moree,0
50737,Melbourne,0
25869,WaggaWagga,1
73701,Townsville,1
76525,Adelaide,0
4217,BadgerysCreek,1
57986,Portland,1
13113,NorahHead,0
109365,Darwin,0
41214,Ballarat,0
70721,GoldCoast,1
104244,Launceston,0
22106,Sydney,1
50395,Melbourne,1
56747,Portland,0
30124,Williamtown,0
42019,Bendigo,0
38022,Tuggeranong,0
32997,Wollongong,0
54012,Mildura,1
51521,Melbourne,0
357,Albury,0
96477,Perth,1
30072,Williamtown,0
110161,Darwin,0
56798,Portland,1
49938,Melbourne,0
86226,Woomera,0
34083,Canberra,1
56438,Portland,0
26948,WaggaWagga,0
79046,MountGambier,1
8018,CoffsHarbour,0
25991,WaggaWagga,0
28171,WaggaWagga,1
58423,Portland,0
33926,Canberra,0
19364,Richmond,0
23982,SydneyAirport,1
89781,PearceRAAF,0
27167,WaggaWagga,0
77351,Adelaide,1
15390,NorahHead,1
21376,Sydney,0
80973,MountGambier,0
55831,Nhil,0
94173,PerthAirport,0
32718,Wollongong,0
74880,Townsville,0
81661,Nuriootpa,0
110473,Darwin,0
54203,Mildura,0
78823,MountGambier,0
86659,Woomera,0
91371,PearceRAAF,0
56765,Portland,1
11908,Moree,0
66404,Brisbane,0
31351,Wollongong,0
39067,Ballarat,0
21772,Sydney,0
32651,Wollongong,0
37864,Tuggeranong,0
105361,AliceSprings,0
7122,Cobar,0
58542,Portland,0
9575,CoffsHarbour,1
61919,Dartmoor,1
63258,Dartmoor,0
18008,NorfolkIsland,1
53238,Mildura,0
30812,Wollongong,0
22392,Sydney,1
99641,Walpole,0
46338,Sale,0
31010,Wollongong,0
33560,Canberra,0
107748,Darwin,0
8015,CoffsHarbour,0
83437,Nuriootpa,0
95410,Perth,0
50327,Melbourne,0
13908,NorahHead,1
108809,Darwin,0
9803,CoffsHarbour,0
18292,NorfolkIsland,0
60384,Watsonia,0
30047,Williamtown,0
79212,MountGambier,1
110647,Darwin,0
68845,Cairns,0
31574,Wollongong,0
58108,Portland,0
6094,Cobar,0
385,Albury,1
81471,Nuriootpa,0
48207,MelbourneAirport,1
50902,Melbourne,1
112660,Uluru,0
31802,Wollongong,0
62333,Dartmoor,1
18436,Richmond,1
1128,Albury,0
25235,SydneyAirport,0
60607,Watsonia,0
92295,PerthAirport,0
95942,Perth,0
51559,Melbourne,0
28237,WaggaWagga,0
59619,Watsonia,0
55353,Nhil,0
111474,Katherine,0
105225,AliceSprings,0
23284,SydneyAirport,0
30982,Wollongong,1
69202,Cairns,0
43871,Bendigo,0
89251,Witchcliffe,0
72193,GoldCoast,0
56347,Portland,0
95190,Perth,0
36529,Tuggeranong,0
45785,Sale,0
40296,Ballarat,1
16803,NorfolkIsland,0
52689,Mildura,0
33292,Wollongong,0
7835,CoffsHarbour,1
110504,Darwin,0
112727,Uluru,0
38753,Ballarat,0
15688,NorfolkIsland,0
71442,GoldCoast,0
32146,Wollongong,1
80945,MountGambier,1
80595,MountGambier,0
102571,Hobart,0
92579,PerthAirport,0
34733,Canberra,0
22607,Sydney,0
49388,MelbourneAirport,1
51155,Melbourne,0
63279,Dartmoor,0
83888,Nuriootpa,0
29312,Williamtown,0
91281,PearceRAAF,0
20562,Sydney,0
53861,Mildura,0
97517,Perth,1
11479,Moree,0
12470,Moree,0
30232,Williamtown,0
71457,GoldCoast,0
29839,Williamtown,0
65179,Brisbane,0
80269,MountGambier,0
62509,Dartmoor,0
12005,Moree,1
5418,Cobar,0
39397,Ballarat,0
101158,Hobart,1
74495,Townsville,0
42971,Bendigo,1
96816,Perth,0
85505,Woomera,0
88035,Witchcliffe,0
74375,Townsville,0
108516,Darwin,1
49470,MelbourneAirport,0
5036,Cobar,0
36646,Tuggeranong,0
40278,Ballarat,0
46234,Sale,0
83586,Nuriootpa,0
93852,PerthAirport,0
36416,Tuggeranong,0
18242,NorfolkIsland,0
7215,Cobar,0
5201,Cobar,0
30422,Williamtown,0
38904,Ballarat,0
99308,Walpole,0
3532,BadgerysCreek,0
105864,AliceSprings,0
17932,NorfolkIsland,0
42721,Bendigo,1
94867,Perth,0
49764,Melbourne,0
110868,Katherine,0
42120,Bendigo,0
82680,Nuriootpa,0
95303,Perth,0
103340,Hobart,0
9729,CoffsHarbour,0
91876,PerthAirport,1
68092,Cairns,1
43740,Bendigo,0
106520,AliceSprings,1
31834,Wollongong,0
463,Albury,1
108485,Darwin,1
103366,Hobart,0
33258,Wollongong,0
23568,SydneyAirport,0
59289,Watsonia,0
103709,Launceston,1
18743,Richmond,0
7047,Cobar,0
69310,Cairns,0
86338,Woomera,0
97406,Perth,0
51791,Melbourne,0
51768,Melbourne,0
43826,Bendigo,0
41723,Bendigo,0
56184,Nhil,0
87624,Witchcliffe,0
78722,MountGambier,0
102809,Hobart,0
66650,Brisbane,0
75194,Townsville,0
75581,Townsville,0
50200,Melbourne,0
66978,Brisbane,0
37355,Tuggeranong,0
89143,Witchcliffe,0
32763,Wollongong,0
10216,Moree,0
86801,Woomera,0
88382,Witchcliffe,0
97204,Perth,0
78441,Adelaide,0
108074,Darwin,0
20133,Richmond,0
97319,Perth,0
63597,Dartmoor,0
107325,AliceSprings,0
4125,BadgerysCreek,0
23640,SydneyAirport,0
15686,NorfolkIsland,0
105398,AliceSprings,0
5998,Cobar,1
45652,Sale,0
90791,PearceRAAF,0
46826,MelbourneAirport,0
66337,Brisbane,1
15490,NorahHead,0
11545,Moree,0
93768,PerthAirport,0
79560,MountGambier,0
516,Albury,0
75141,Townsville,0
81958,Nuriootpa,0
1780,Albury,0
26501,WaggaWagga,0
65638,Brisbane,0
54263,Mildura,0
46797,MelbourneAirport,0
27414,WaggaWagga,0
85112,Woomera,0
54464,Mildura,0
68587,Cairns,0
21572,Sydney,0
85263,Woomera,0
29643,Williamtown,0
57800,Portland,0
43380,Bendigo,1
45941,Sale,1
19232,Richmond,1
48567,MelbourneAirport,0
60048,Watsonia,0
30496,Williamtown,0
74810,Townsville,0
64737,Brisbane,0
1890,Albury,0
97680,Perth,1
19063,Richmond,1
91757,PearceRAAF,0
31001,Wollongong,0
50143,Melbourne,0
12193,Moree,0
34506,Canberra,1
70368,GoldCoast,0
102295,Hobart,1
31862,Wollongong,0
16105,NorfolkIsland,1
111078,Katherine,0
96778,Perth,1
54021,Mildura,1
86298,Woomera,0
79107,MountGambier,1
90025,PearceRAAF,0
20074,Richmond,0
108697,Darwin,0
95198,Perth,1
82303,Nuriootpa,0
13407,NorahHead,0
87161,Witchcliffe,0
57640,Portland,0
16913,NorfolkIsland,0
57302,Portland,0
48375,MelbourneAirport,0
109552,Darwin,0
16965,NorfolkIsland,0
43483,Bendigo,0
44540,Sale,0
60963,Watsonia,0
86920,Woomera,0
38200,Tuggeranong,1
5174,Cobar,0
109110,Darwin,0
39084,Ballarat,1
45809,Sale,0
31742,Wollongong,1
2527,BadgerysCreek,1
53528,Mildura,0
20685,Sydney,0
58526,Portland,0
38785,Ballarat,0
66405,Brisbane,0
105206,AliceSprings,0
70403,GoldCoast,1
98800,Walpole,0
4634,BadgerysCreek,0
19143,Richmond,0
6929,Cobar,0
33346,Wollongong,0
64091,Dartmoor,1
84619,Woomera,0
49200,MelbourneAirport,0
77685,Adelaide,0
40367,Ballarat,0
82138,Nuriootpa,1
41050,Ballarat,0
65758,Brisbane,0
73847,Townsville,0
104439,Launceston,1
89386,Witchcliffe,0
89458,PearceRAAF,0
17235,NorfolkIsland,0
66134,Brisbane,0
42231,Bendigo,0
78945,MountGambier,0
11500,Moree,0
53468,Mildura,0
43173,Bendigo,0
20948,Sydney,0
65505,Brisbane,0
27226,WaggaWagga,0
102447,Hobart,1
29162,Williamtown,1
1615,Albury,0
60111,Watsonia,0
90853,PearceRAAF,0
78718,MountGambier,1
6039,Cobar,0
110722,Darwin,1
91414,PearceRAAF,0
49308,MelbourneAirport,1
19688,Richmond,1
102055,Hobart,0
15151,NorahHead,0
98588,Walpole,0
64168,Brisbane,0
30509,Williamtown,1
65106,Brisbane,1
89480,PearceRAAF,0
90815,PearceRAAF,0
56906,Portland,0
8207,CoffsHarbour,1
45944,Sale,0
32214,Wollongong,1
49329,MelbourneAirport,0
23130,SydneyAirport,1
90031,PearceRAAF,0
5905,Cobar,0
11785,Moree,1
35166,Canberra,0
7817,CoffsHarbour,0
46329,Sale,0
82018,Nuriootpa,0
92902,PerthAirport,0
72098,GoldCoast,0
79671,MountGambier,0
43308,Bendigo,1
104938,Launceston,0
8143,CoffsHarbour,0
109270,Darwin,0
11587,Moree,0
41795,Bendigo,0
88646,Witchcliffe,1
87227,Witchcliffe,1
3154,BadgerysCreek,0
54238,Mildura,0
30340,Williamtown,1
61914,Dartmoor,1
65530,Brisbane,1
86463,Woomera,0
51181,Melbourne,1
51229,Melbourne,1
72577,GoldCoast,0
83966,Nuriootpa,0
45791,Sale,1
13040,NorahHead,0
65574,Brisbane,0
93396,PerthAirport,1
104387,Launceston,0
31998,Wollongong,1
112542,Uluru,0
95388,Perth,0
54710,Mildura,0
31993,Wollongong,0
87094,Witchcliffe,1
8116,CoffsHarbour,0
70961,GoldCoast,0
50710,Melbourne,0
52828,Mildura,0
42583,Bendigo,0
56197,Nhil,0
44284,Sale,0
54784,Mildura,0
75772,Townsville,0
84529,Woomera,0
66182,Brisbane,0
1714,Albury,0
22322,Sydney,0
57112,Portland,1
106566,AliceSprings,0
61169,Watsonia,0
57487,Portland,0
97242,Perth,0
52628,Mildura,1
108961,Darwin,1
70607,GoldCoast,1
102854,Hobart,0
30730,Wollongong,1
4417,BadgerysCreek,0
91770,PearceRAAF,0
80849,MountGambier,0
78104,Adelaide,0
56670,Portland,0
27214,WaggaWagga,0
93371,PerthAirport,0
69580,Cairns,0
92575,PerthAirport,0
94356,PerthAirport,1
20363,Richmond,1
48024,MelbourneAirport,1
5007,Cobar,0
107970,Darwin,1
45622,Sale,1
110163,Darwin,0
95045,Perth,0
109472,Darwin,0
79378,MountGambier,1
75931,Adelaide,0
83733,Nuriootpa,0
44664,Sale,0
13036,NorahHead,0
25547,SydneyAirport,0
46976,MelbourneAirport,0
112518,Uluru,0
26338,WaggaWagga,0
60514,Watsonia,0
35818,Canberra,0
27514,WaggaWagga,0
26775,WaggaWagga,0
27376,WaggaWagga,0
43914,Bendigo,0
18568,Richmond,0
27392,WaggaWagga,0
3969,BadgerysCreek,0
56986,Portland,0
24032,SydneyAirport,0
105644,AliceSprings,1
9529,CoffsHarbour,0
57163,Portland,0
87377,Witchcliffe,0
78368,Adelaide,0
28404,WaggaWagga,1
45549,Sale,1
1742,Albury,1
5629,Cobar,0
103763,Launceston,0
43334,Bendigo,0
15856,NorfolkIsland,0
98598,Walpole,0
89954,PearceRAAF,0
51117,Melbourne,0
79015,MountGambier,0
50971,Melbourne,0
28891,Williamtown,1
66076,Brisbane,0
23869,SydneyAirport,1
72694,GoldCoast,0
16713,NorfolkIsland,0
50800,Melbourne,0
74319,Townsville,0
110612,Darwin,1
91032,PearceRAAF,1
43937,Bendigo,0
75977,Adelaide,0
47994,MelbourneAirport,1
79506,MountGambier,1
85707,Woomera,0
80332,MountGambier,0
32156,Wollongong,1
39988,Ballarat,0
46617,Sale,0
105694,AliceSprings,1
39970,Ballarat,1
26471,WaggaWagga,0
96464,Perth,0
68131,Cairns,0
22654,Sydney,1
112760,Uluru,0
32263,Wollongong,0
77352,Adelaide,0
96991,Perth,0
104315,Launceston,1
63733,Dartmoor,0
26732,WaggaWagga,0
50269,Melbourne,0
93887,PerthAirport,0
24128,SydneyAirport,0
25063,SydneyAirport,0
55763,Nhil,0
4159,BadgerysCreek,0
70267,GoldCoast,0
58994,Portland,0
1551,Albury,0
64630,Brisbane,0
42944,Bendigo,0
53240,Mildura,0
71609,GoldCoast,0
30803,Wollongong,1
18239,NorfolkIsland,0
56042,Nhil,0
98,Albury,0
78406,Adelaide,0
25370,SydneyAirport,1
14154,NorahHead,0
34029,Canberra,0
111348,Katherine,0
30726,Wollongong,1
90987,PearceRAAF,1
19787,Richmond,1
74248,Townsville,0
111009,Katherine,1
51718,Melbourne,1
33576,Canberra,0
84752,Woomera,0
44214,Sale,0
28034,WaggaWagga,0
64185,Brisbane,0
18465,Richmond,1
55432,Nhil,1
106940,AliceSprings,0
13535,NorahHead,1
64530,Brisbane,0
18704,Richmond,0
63123,Dartmoor,0
86079,Woomera,0
61449,Watsonia,0
15474,NorahHead,0
83091,Nuriootpa,0
29812,Williamtown,0
75715,Townsville,0
62336,Dartmoor,0
8771,CoffsHarbour,0
9927,CoffsHarbour,0
6200,Cobar,0
71384,GoldCoast,0
57411,Portland,1
28447,Williamtown,0
3042,BadgerysCreek,0
67036,Brisbane,0
38531,Ballarat,1
2531,BadgerysCreek,0
89183,Witchcliffe,1
62857,Dartmoor,1
98258,Walpole,0
92855,PerthAirport,0
16326,NorfolkIsland,1
93881,PerthAirport,0
50819,Melbourne,0
41679,Bendigo,1
50950,Melbourne,1
55272,Nhil,1
81374,MountGambier,0
33030,Wollongong,0
41802,Bendigo,0
15020,NorahHead,0
12842,NorahHead,0
28785,Williamtown,0
49721,Melbourne,0
19481,Richmond,0
40531,Ballarat,1
26997,WaggaWagga,0
64868,Brisbane,0
31670,Wollongong,0
49474,MelbourneAirport,0
74655,Townsville,1
29887,Williamtown,0
22188,Sydney,0
36544,Tuggeranong,0
59921,Watsonia,0
110306,Darwin,1
90055,PearceRAAF,0
102848,Hobart,0
11707,Moree,0
65629,Brisbane,0
85884,Woomera,0
104300,Launceston,0
80741,MountGambier,0
90959,PearceRAAF,0
74671,Townsville,1
54035,Mildura,0
79323,MountGambier,0
6193,Cobar,0
92283,PerthAirport,0
79410,MountGambier,0
108943,Darwin,1
81918,Nuriootpa,0
29968,Williamtown,0
105460,AliceSprings,0
42966,Bendigo,0
98625,Walpole,1
44276,Sale,0
18935,Richmond,0
6766,Cobar,0
55980,Nhil,1
64056,Dartmoor,0
96737,Perth,0
92365,PerthAirport,0
90916,PearceRAAF,0
68224,Cairns,1
64807,Brisbane,1
59193,Watsonia,0
109321,Darwin,0
45734,Sale,0
3167,BadgerysCreek,0
35533,Canberra,0
60800,Watsonia,0
25341,SydneyAirport,1
21024,Sydney,0
58932,Portland,0
81250,MountGambier,0
7959,CoffsHarbour,1
32389,Wollongong,0
75854,Adelaide,0
32606,Wollongong,0
41525,Bendigo,0
88652,Witchcliffe,0
109664,Darwin,1
104638,Launceston,0
43529,Bendigo,0
41651,Bendigo,0
43348,Bendigo,0
8550,CoffsHarbour,1
9395,CoffsHarbour,0
83617,Nuriootpa,0
2725,BadgerysCreek,1
67935,Cairns,0
2875,BadgerysCreek,0
12891,NorahHead,0
67873,Cairns,1
21366,Sydney,1
64437,Brisbane,0
52652,Mildura,0
69781,Cairns,0
31500,Wollongong,0
77249,Adelaide,0
12655,Moree,0
19746,Richmond,0
101147,Hobart,1
108477,Darwin,0
18759,Richmond,1
45212,Sale,0
68789,Cairns,0
53083,Mildura,0
92236,PerthAirport,0
84735,Woomera,0
19506,Richmond,0
44838,Sale,1
14806,NorahHead,0
58802,Portland,1
40678,Ballarat,0
63288,Dartmoor,0
85471,Woomera,0
24992,SydneyAirport,0
23527,SydneyAirport,0
67667,Cairns,1
26611,WaggaWagga,0
5803,Cobar,0
17219,NorfolkIsland,0
80020,MountGambier,0
9309,CoffsHarbour,0
93689,PerthAirport,0
100929,Hobart,1
12106,Moree,0
62470,Dartmoor,0
58156,Portland,1
3553,BadgerysCreek,1
62671,Dartmoor,0
88492,Witchcliffe,1
73412,Townsville,0
104629,Launceston,1
103317,Hobart,0
90784,PearceRAAF,0
43542,Bendigo,1
20931,Sydney,1
10178,Moree,0
64298,Brisbane,0
48664,MelbourneAirport,1
90145,PearceRAAF,0
35435,Canberra,0
94232,PerthAirport,0
111977,Uluru,0
45829,Sale,0
96919,Perth,0
21157,Sydney,0
93233,PerthAirport,0
70062,Cairns,0
12646,Moree,0
75923,Adelaide,0
57559,Portland,0
84385,Woomera,0
63614,Dartmoor,0
83053,Nuriootpa,0
95204,Perth,1
31282,Wollongong,0
101069,Hobart,1
94132,PerthAirport,0
61700,Watsonia,0
68228,Cairns,0
82626,Nuriootpa,0
50246,Melbourne,0
7777,CoffsHarbour,0
81909,Nuriootpa,0
58661,Portland,0
2902,BadgerysCreek,1
96444,Perth,0
78002,Adelaide,0
11282,Moree,0
106406,AliceSprings,0
4762,BadgerysCreek,0
11784,Moree,0
85146,Woomera,1
87762,Witchcliffe,0
102077,Hobart,0
2935,BadgerysCreek,0
102538,Hobart,0
13006,NorahHead,0
72794,GoldCoast,0
53182,Mildura,0
107197,AliceSprings,0
59989,Watsonia,0
35415,Canberra,0
50793,Melbourne,0
104345,Launceston,0
37953,Tuggeranong,0
23164,SydneyAirport,0
90534,PearceRAAF,0
16911,NorfolkIsland,0
104769,Launceston,1
72265,GoldCoast,0
112844,Uluru,0
103212,Hobart,0
35950,Canberra,1
1709,Albury,1
304,Albury,0
85078,Woomera,1
58634,Portland,0
11996,Moree,0
8865,CoffsHarbour,1
12366,Moree,0
26475,WaggaWagga,1
30036,Williamtown,0
80929,MountGambier,0
53837,Mildura,0
1104,Albury,0
33894,Canberra,1
44690,Sale,1
29742,Williamtown,1
53520,Mildura,0
48230,MelbourneAirport,0
65881,Brisbane,0
54791,Nhil,0
28328,WaggaWagga,1
22963,SydneyAirport,0
62590,Dartmoor,0
12363,Moree,0
72603,GoldCoast,0
75501,Townsville,0
26202,WaggaWagga,0
6256,Cobar,0
17277,NorfolkIsland,1
38075,Tuggeranong,1
79627,MountGambier,0
65212,Brisbane,0
60907,Watsonia,1
58813,Portland,0
86272,Woomera,0
56098,Nhil,0
47081,MelbourneAirport,1
50293,Melbourne,0
25346,SydneyAirport,1
17803,NorfolkIsland,0
61870,Dartmoor,0
90362,PearceRAAF,1
80671,MountGambier,1
108187,Darwin,0
55162,Nhil,0
51387,Melbourne,0
41287,Bendigo,0
42737,Bendigo,0
10414,Moree,0
36553,Tuggeranong,0
77458,Adelaide,0
43792,Bendigo,1
82999,Nuriootpa,0
106080,AliceSprings,0
38990,Ballarat,1
4585,BadgerysCreek,1
72393,GoldCoast,0
45277,Sale,1
82699,Nuriootpa,0
17770,NorfolkIsland,1
11340,Moree,0
72408,GoldCoast,0
3297,BadgerysCreek,1
39925,Ballarat,0
26675,WaggaWagga,0
36193,Tuggeranong,0
54951,Nhil,1
63044,Dartmoor,1
17259,NorfolkIsland,0
67436,Cairns,0
100005,Walpole,1
2980,BadgerysCreek,0
65156,Brisbane,1
50384,Melbourne,0
62481,Dartmoor,0
45304,Sale,0
30254,Williamtown,0
4135,BadgerysCreek,1
52913,Mildura,0
18654,Richmond,0
41479,Bendigo,0
30975,Wollongong,1
18125,NorfolkIsland,0
9270,CoffsHarbour,1
41842,Bendigo,0
106455,AliceSprings,0
33945,Canberra,0
96715,Perth,0
59502,Watsonia,0
96538,Perth,0
19306,Richmond,0
28945,Williamtown,1
85825,Woomera,0
111570,Uluru,0
46678,Sale,0
21486,Sydney,0
68848,Cairns,0
46782,MelbourneAirport,0
13012,NorahHead,0
90045,PearceRAAF,0
67187,Cairns,0
96884,Perth,0
106375,AliceSprings,0
82150,Nuriootpa,0
38219,Tuggeranong,1
101461,Hobart,0
30028,Williamtown,1
22286,Sydney,0
28437,Williamtown,0
307,Albury,0
79534,MountGambier,0
85682,Woomera,1
104705,Launceston,0
71429,GoldCoast,0
85617,Woomera,0
24110,SydneyAirport,0
12249,Moree,0
55403,Nhil,0
41998,Bendigo,1
65395,Brisbane,0
107478,AliceSprings,0
88765,Witchcliffe,0
96239,Perth,0
34205,Canberra,1
448,Albury,0
56536,Portland,0
97734,Perth,0
58198,Portland,0
98154,Walpole,0
43425,Bendigo,0
52187,Mildura,0
17114,NorfolkIsland,1
28947,Williamtown,0
76668,Adelaide,1
96818,Perth,0
103651,Launceston,0
79739,MountGambier,1
69387,Cairns,1
57656,Portland,1
5617,Cobar,0
32144,Wollongong,0
27026,WaggaWagga,0
76258,Adelaide,0
45146,Sale,0
10984,Moree,0
2814,BadgerysCreek,0
18311,NorfolkIsland,1
68535,Cairns,0
101381,Hobart,0
99210,Walpole,0
49518,MelbourneAirport,0
95809,Perth,1
110495,Darwin,0
97077,Perth,0
52839,Mildura,0
55176,Nhil,0
105697,AliceSprings,0
109788,Darwin,0
12839,NorahHead,0
57594,Portland,0
62715,Dartmoor,0
81201,MountGambier,1
80599,MountGambier,0
22539,Sydney,0
775,Albury,0
19910,Richmond,0
42011,Bendigo,1
82459,Nuriootpa,0
73148,Townsville,0
65555,Brisbane,0
67182,Cairns,0
15535,NorfolkIsland,0
99,Albury,0
25318,SydneyAirport,0
377,Albury,0
35715,Canberra,0
107067,AliceSprings,0
2956,BadgerysCreek,0
34534,Canberra,0
74150,Townsville,0
78049,Adelaide,1
61567,Watsonia,1
17320,NorfolkIsland,1
28647,Williamtown,0
18766,Richmond,1
88380,Witchcliffe,0
106513,AliceSprings,0
75481,Townsville,0
19823,Richmond,0
44882,Sale,0
17652,NorfolkIsland,0
30550,Williamtown,0
21925,Sydney,1
30031,Williamtown,0
98985,Walpole,0
61655,Watsonia,0
108642,Darwin,1
37244,Tuggeranong,0
88481,Witchcliffe,0
29156,Williamtown,0
75775,Townsville,0
13474,NorahHead,0
43558,Bendigo,0
91692,PearceRAAF,0
21025,Sydney,0
19133,Richmond,0
83938,Nuriootpa,0
107344,AliceSprings,0
94182,PerthAirport,0
41877,Bendigo,0
94239,PerthAirport,0
104273,Launceston,0
88208,Witchcliffe,1
10702,Moree,0
47031,MelbourneAirport,0
51469,Melbourne,0
27202,WaggaWagga,0
112000,Uluru,0
80629,MountGambier,0
45228,Sale,1
87165,Witchcliffe,0
107304,AliceSprings,0
31538,Wollongong,0
29052,Williamtown,0
52855,Mildura,0
49164,MelbourneAirport,1
79761,MountGambier,0
109046,Darwin,0
56885,Portland,1
95020,Perth,0
17582,NorfolkIsland,0
110210,Darwin,0
10941,Moree,0
20941,Sydney,0
58411,Portland,1
112255,Uluru,0
8656,CoffsHarbour,0
111056,Katherine,0
38615,Ballarat,0
49961,Melbourne,0
107037,AliceSprings,0
92505,PerthAirport,0
62426,Dartmoor,0
14128,NorahHead,1
42425,Bendigo,0
56578,Portland,0
41608,Bendigo,1
64815,Brisbane,0
38585,Ballarat,0
107160,AliceSprings,0
76413,Adelaide,0
33415,Canberra,1
2504,BadgerysCreek,0
48666,MelbourneAirport,0
90755,PearceRAAF,0
71706,GoldCoast,0
39351,Ballarat,0
52213,Mildura,0
102333,Hobart,0
53371,Mildura,1
77701,Adelaide,0
28574,Williamtown,0
80529,MountGambier,0
88542,Witchcliffe,0
56405,Portland,0
5215,Cobar,1
38049,Tuggeranong,0
91522,PearceRAAF,0
89090,Witchcliffe,1
9200,CoffsHarbour,0
43016,Bendigo,0
8821,CoffsHarbour,0
79631,MountGambier,0
108991,Darwin,0
98075,Walpole,0
97720,Perth,1
90086,PearceRAAF,1
40605,Ballarat,0
89395,Witchcliffe,0
54979,Nhil,1
60675,Watsonia,0
28884,Williamtown,0
112044,Uluru,0
65965,Brisbane,0
30952,Wollongong,0
79981,MountGambier,0
615,Albury,0
92109,PerthAirport,0
30889,Wollongong,0
60726,Watsonia,0
41902,Bendigo,0
50610,Melbourne,0
58517,Portland,0
20943,Sydney,0
3495,BadgerysCreek,0
3821,BadgerysCreek,0
110058,Darwin,0
2993,BadgerysCreek,0
26700,WaggaWagga,0
93514,PerthAirport,0
105462,AliceSprings,0
2649,BadgerysCreek,0
99813,Walpole,0
22691,Sydney,0
13116,NorahHead,0
7134,Cobar,0
85441,Woomera,0
40014,Ballarat,0
25585,SydneyAirport,0
14732,NorahHead,1
71445,GoldCoast,0
67989,Cairns,1
77272,Adelaide,0
25150,SydneyAirport,0
92085,PerthAirport,1
43728,Bendigo,1
57142,Portland,0
78164,Adelaide,1
30130,Williamtown,0
75859,Adelaide,0
38555,Ballarat,0
91003,PearceRAAF,0
77073,Adelaide,0
98606,Walpole,1
62615,Dartmoor,0
36237,Tuggeranong,0
63451,Dartmoor,0
46375,Sale,0
27435,WaggaWagga,0
90805,PearceRAAF,0
28379,WaggaWagga,0
85730,Woomera,0
28388,WaggaWagga,0
5316,Cobar,0
3871,BadgerysCreek,0
86943,Woomera,0
65710,Brisbane,0
41869,Bendigo,0
12798,NorahHead,1
14750,NorahHead,1
4178,BadgerysCreek,0
92473,PerthAirport,0
99768,Walpole,0
16101,NorfolkIsland,0
47843,MelbourneAirport,0
10793,Moree,0
37070,Tuggeranong,1
90427,PearceRAAF,1
102960,Hobart,1
61490,Watsonia,0
93321,PerthAirport,0
36902,Tuggeranong,0
111023,Katherine,0
44003,Sale,0
49772,Melbourne,0
85867,Woomera,0
84877,Woomera,0
51047,Melbourne,0
27450,WaggaWagga,0
58942,Portland,0
53145,Mildura,0
55440,Nhil,0
85659,Woomera,0
91565,PearceRAAF,0
37849,Tuggeranong,1
17264,NorfolkIsland,1
82380,Nuriootpa,0
94884,Perth,0
94144,PerthAirport,0
56615,Portland,1
77312,Adelaide,1
55411,Nhil,0
90600,PearceRAAF,0
94210,PerthAirport,0
80015,MountGambier,1
76129,Adelaide,0
61510,Watsonia,0
75129,Townsville,0
81334,MountGambier,1
51152,Melbourne,1
46518,Sale,0
21582,Sydney,1
77277,Adelaide,0
110611,Darwin,0
101511,Hobart,1
39005,Ballarat,1
44976,Sale,0
3112,BadgerysCreek,0
82604,Nuriootpa,0
8949,CoffsHarbour,1
35851,Canberra,0
81349,MountGambier,0
64606,Brisbane,1
5733,Cobar,0
10979,Moree,0
15617,NorfolkIsland,1
36861,Tuggeranong,0
92235,PerthAirport,0
20745,Sydney,0
19151,Richmond,0
64021,Dartmoor,0
35672,Canberra,0
25473,SydneyAirport,0
18101,NorfolkIsland,1
46307,Sale,0
107722,Darwin,0
84920,Woomera,0
47489,MelbourneAirport,0
48729,MelbourneAirport,0
45404,Sale,0
24061,SydneyAirport,0
70427,GoldCoast,0
16751,NorfolkIsland,1
33747,Canberra,0
94575,PerthAirport,0
18749,Richmond,1
49030,MelbourneAirport,0
108645,Darwin,1
1142,Albury,0
54435,Mildura,1
60036,Watsonia,1
55765,Nhil,0
44655,Sale,1
25046,SydneyAirport,0
12187,Moree,0
96186,Perth,0
28659,Williamtown,0
57706,Portland,1
18410,Richmond,1
25321,SydneyAirport,1
89306,Witchcliffe,0
40186,Ballarat,0
92688,PerthAirport,0
46314,Sale,0
94025,PerthAirport,0
103990,Launceston,0
43853,Bendigo,0
71891,GoldCoast,0
38702,Ballarat,0
61329,Watsonia,0
11040,Moree,1
20084,Richmond,0
101241,Hobart,0
101004,Hobart,0
2690,BadgerysCreek,0
17014,NorfolkIsland,0
103139,Hobart,1
61430,Watsonia,0
7409,Cobar,1
100656,Hobart,0
100892,Hobart,0
75621,Townsville,0
90029,PearceRAAF,0
60522,Watsonia,0
1045,Albury,0
31182,Wollongong,1
50240,Melbourne,0
34975,Canberra,0
111226,Katherine,0
20934,Sydney,0
55902,Nhil,0
31595,Wollongong,1
34734,Canberra,0
68257,Cairns,1
67622,Cairns,1
96532,Perth,0
1641,Albury,0
78845,MountGambier,0
57607,Portland,0
81319,MountGambier,0
45579,Sale,0
7734,CoffsHarbour,1
77127,Adelaide,0
108188,Darwin,0
8091,CoffsHarbour,0
109776,Darwin,0
43176,Bendigo,0
20858,Sydney,0
55018,Nhil,0
50608,Melbourne,0
72155,GoldCoast,0
48452,MelbourneAirport,0
97576,Perth,1
51470,Melbourne,0
34125,Canberra,0
